release_run_id,origin_day,movie_id,title,opening_weekend_start,forecast_origin_date,release_year,release_month,season_bucket,release_type,release_width_bucket,is_wide_release,is_large_release,genre,distributor,franchise,is_franchise,is_doc_concert,opening_weekend_theaters,actual_opening_weekend_gross_usd,latest_estimate_date,earliest_estimate_date,source_count,estimate_count,dollar_median_consensus_usd,mean_estimate_mid_usd,min_estimate_mid_usd,max_estimate_mid_usd,estimate_mid_stddev_usd,log_mean_consensus_usd,log_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,source_bias_adjusted_log_median_consensus_usd,mean_source_age_days,min_source_age_days,max_source_age_days,source_range_inside_rate,reliability_weighted_sources,source_bias_adjusted_reliability_weighted_sources,log_dispersion,estimate_sources,recency_weighted_log_consensus_lambda_0_usd,recency_reliability_weighted_log_consensus_lambda_0_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0_usd,recency_weighted_log_consensus_lambda_0.02_usd,recency_reliability_weighted_log_consensus_lambda_0.02_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.02_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.02_usd,recency_weighted_log_consensus_lambda_0.05_usd,recency_reliability_weighted_log_consensus_lambda_0.05_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.05_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.05_usd,recency_weighted_log_consensus_lambda_0.1_usd,recency_reliability_weighted_log_consensus_lambda_0.1_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.1_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.1_usd,recency_weighted_log_consensus_lambda_0.2_usd,recency_reliability_weighted_log_consensus_lambda_0.2_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.2_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.2_usd,recency_weighted_log_consensus_lambda_0.35_usd,recency_reliability_weighted_log_consensus_lambda_0.35_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.35_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.35_usd,recency_weighted_log_consensus_lambda_0.5_usd,recency_reliability_weighted_log_consensus_lambda_0.5_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.5_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.5_usd,recency_weighted_log_consensus_lambda_0.75_usd,recency_reliability_weighted_log_consensus_lambda_0.75_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_0.75_usd,source_bias_adjusted_recency_reliability_weighted_lambda_0.75_usd,recency_weighted_log_consensus_lambda_1_usd,recency_reliability_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_recency_reliability_weighted_lambda_1_usd,source_reliability_weighted_log_consensus_usd,source_bias_adjusted_reliability_weighted_log_consensus_usd,age_cap_3d_strict_dollar_median_consensus_usd,age_cap_3d_strict_log_mean_consensus_usd,age_cap_3d_strict_log_median_consensus_usd,age_cap_3d_strict_source_count,age_cap_3d_fallback_dollar_median_consensus_usd,age_cap_3d_fallback_log_mean_consensus_usd,age_cap_3d_fallback_log_median_consensus_usd,age_cap_7d_strict_dollar_median_consensus_usd,age_cap_7d_strict_log_mean_consensus_usd,age_cap_7d_strict_log_median_consensus_usd,age_cap_7d_strict_source_count,age_cap_7d_fallback_dollar_median_consensus_usd,age_cap_7d_fallback_log_mean_consensus_usd,age_cap_7d_fallback_log_median_consensus_usd,age_cap_14d_strict_dollar_median_consensus_usd,age_cap_14d_strict_log_mean_consensus_usd,age_cap_14d_strict_log_median_consensus_usd,age_cap_14d_strict_source_count,age_cap_14d_fallback_dollar_median_consensus_usd,age_cap_14d_fallback_log_mean_consensus_usd,age_cap_14d_fallback_log_median_consensus_usd,log_actual_opening_weekend,evaluation_subset,primary_point_method,mean_point_method,primary_point_forecast_usd,mean_point_forecast_usd
424,-13,2503,Toy Story 5,2026-06-19,2026-06-06,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-05,2026-06-05,2,2,158750000.0,158750000.0,155000000.0,162500000.0,5303300.858899106,158705702.48103884,158705702.48103884,142850584.16647723,142850584.16647723,1.0,1,1,1.0,1,1,0.04725288485054335,"boxofficepro, boxofficetheory",158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.0141555,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.0141555,142850584.16647774,141164038.99838144,158705702.48103884,158399541.01415437,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,155000000.00000024,125577165.5181773,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,158750000.0,158705702.48103884
424,-12,2503,Toy Story 5,2026-06-19,2026-06-07,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-05,2026-06-05,2,2,158750000.0,158750000.0,155000000.0,162500000.0,5303300.858899106,158705702.48103884,158705702.48103884,142850584.16647723,142850584.16647723,2.0,2,2,1.0,1,1,0.04725288485054335,"boxofficepro, boxofficetheory",158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647673,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.0141555,142850584.16647723,141164038.99838093,158705702.48103884,158399541.0141555,142850584.16647723,141164038.99838093,155000000.00000024,125577165.5181773,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,158750000.0,158705702.48103884
424,-11,2503,Toy Story 5,2026-06-19,2026-06-08,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-05,2026-06-05,2,2,158750000.0,158750000.0,155000000.0,162500000.0,5303300.858899106,158705702.48103884,158705702.48103884,142850584.16647723,142850584.16647723,3.0,3,3,1.0,1,1,0.04725288485054335,"boxofficepro, boxofficetheory",158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.0141555,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.0141555,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.0141555,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,155000000.00000024,125577165.5181773,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,158750000.0,158705702.48103884
424,-10,2503,Toy Story 5,2026-06-19,2026-06-09,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-05,2026-06-05,2,2,158750000.0,158750000.0,155000000.0,162500000.0,5303300.858899106,158705702.48103884,158705702.48103884,142850584.16647723,142850584.16647723,4.0,4,4,1.0,1,1,0.04725288485054335,"boxofficepro, boxofficetheory",158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103827,158399541.01415494,142850584.16647673,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103827,158399541.01415494,142850584.16647774,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.0141555,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.0141555,142850584.16647723,141164038.99838093,155000000.00000024,125577165.5181773,,,,,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,158750000.0,158705702.48103884
424,-9,2503,Toy Story 5,2026-06-19,2026-06-10,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-05,2026-06-05,2,2,158750000.0,158750000.0,155000000.0,162500000.0,5303300.858899106,158705702.48103884,158705702.48103884,142850584.16647723,142850584.16647723,5.0,5,5,1.0,1,1,0.04725288485054335,"boxofficepro, boxofficetheory",158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.0141555,142850584.16647774,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838093,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647723,141164038.99838144,158705702.48103884,158399541.01415494,142850584.16647673,141164038.99838144,155000000.00000024,125577165.5181773,,,,,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,158750000.0,158705702.48103884
424,-8,2503,Toy Story 5,2026-06-19,2026-06-11,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-05,2026-06-05,2,2,158750000.0,158750000.0,155000000.0,162500000.0,5303300.858899106,158705702.48103884,158705702.48103884,142885799.80160767,142885799.80160767,6.0,6,6,1.0,1,1,0.04725288485054335,"boxofficepro, boxofficetheory",158705702.48103884,158399792.79112807,142885799.80160767,141207579.88453007,158705702.48103884,158399792.79112864,142885799.80160767,141207579.88453057,158705702.48103884,158399792.79112864,142885799.80160767,141207579.88453057,158705702.48103884,158399792.79112807,142885799.80160767,141207579.88453057,158705702.48103884,158399792.79112864,142885799.80160767,141207579.88453007,158705702.48103884,158399792.79112864,142885799.80160716,141207579.88453057,158705702.48103884,158399792.79112864,142885799.80160767,141207579.88453057,158705702.48103884,158399792.79112864,142885799.80160767,141207579.88453057,158705702.48103884,158399792.79112864,142885799.80160767,141207579.88453007,155000000.00000024,125639087.90735456,,,,,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,158750000.0,158705702.48103884,158705702.48103884,2.0,158750000.0,158705702.48103884,158705702.48103884,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,158750000.0,158705702.48103884
424,-7,2503,Toy Story 5,2026-06-19,2026-06-12,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-12,2026-06-05,2,2,165000000.0,165000000.0,155000000.0,175000000.0,14142135.62373095,164696690.92000645,164696690.92000645,151017767.95314935,151017767.95314935,3.5,0,7,0.5,1,1,0.12136085700426591,"boxofficepro, boxofficetheory",164696690.92000645,163712476.95361945,151017767.95314935,148807944.50911686,165396604.1417052,164406204.03798628,152581346.46718362,150343944.06888932,166437111.44483158,165455510.91638362,154923332.3062348,152685409.0282273,168092926.02592787,167171230.17327666,158693612.3882007,156561231.58967078,170848780.57075122,170158910.56912655,165087286.60427734,163451400.2582871,173320978.67904252,172989881.13080683,170949693.0635021,170146757.66915643,174378568.42963046,174247466.22135103,173494414.17598465,173173386.36121646,174889169.29800886,174865038.17034236,174730921.84945294,174671553.98944288,174980652.02773115,174976415.80900103,174953008.85386553,174942578.0321151,155000000.00000024,130322092.78600723,175000000.0,175000000.0,175000000.0,1.0,175000000.0,175000000.0,175000000.0,165000000.0,164696690.92000645,164696690.92000645,2.0,165000000.0,164696690.92000645,164696690.92000645,165000000.0,164696690.92000645,164696690.92000645,2.0,165000000.0,164696690.92000645,164696690.92000645,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,165000000.0,164696690.92000645
424,-6,2503,Toy Story 5,2026-06-19,2026-06-13,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-12,2026-06-05,2,2,165000000.0,165000000.0,155000000.0,175000000.0,14142135.62373095,164696690.92000645,164696690.92000645,151017767.95314935,151017767.95314935,4.5,1,8,0.5,1,1,0.12136085700426591,"boxofficepro, boxofficetheory",164696690.92000645,163712476.95361945,151017767.95314935,148807944.50911686,165396604.1417046,164406204.03798628,152581346.4671842,150343944.06888932,166437111.44483158,165455510.91638362,154923332.30623427,152685409.0282273,168092926.02592787,167171230.17327726,158693612.38820127,156561231.58967078,170848780.57075122,170158910.56912655,165087286.60427734,163451400.2582871,173320978.67904252,172989881.13080683,170949693.0635021,170146757.6691558,174378568.42963105,174247466.22135103,173494414.17598528,173173386.36121646,174889169.29800823,174865038.17034298,174730921.84945232,174671553.98944288,174980652.02773055,174976415.80900103,174953008.85386553,174942578.0321151,155000000.00000024,130322092.78600723,175000000.0,175000000.0,175000000.0,1.0,175000000.0,175000000.0,175000000.0,175000000.0,175000000.0,175000000.0,1.0,175000000.0,175000000.0,175000000.0,165000000.0,164696690.92000645,164696690.92000645,2.0,165000000.0,164696690.92000645,164696690.92000645,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,165000000.0,164696690.92000645
424,-5,2503,Toy Story 5,2026-06-19,2026-06-14,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-12,2026-06-05,2,2,165000000.0,165000000.0,155000000.0,175000000.0,14142135.62373095,164696690.92000645,164696690.92000645,151017767.95314935,151017767.95314935,5.5,2,9,0.5,1,1,0.12136085700426591,"boxofficepro, boxofficetheory",164696690.92000645,163712476.95361945,151017767.95314935,148807944.50911686,165396604.14170578,164406204.03798628,152581346.46718472,150343944.06888986,166437111.44483158,165455510.91638422,154923332.30623427,152685409.0282273,168092926.02592728,167171230.17327666,158693612.38820127,156561231.5896702,170848780.57075122,170158910.56912717,165087286.60427734,163451400.2582871,173320978.67904252,172989881.13080683,170949693.0635021,170146757.6691558,174378568.42963105,174247466.22135103,173494414.17598465,173173386.36121583,174889169.29800823,174865038.17034298,174730921.84945294,174671553.98944226,174980652.02773115,174976415.80900103,174953008.85386553,174942578.0321151,155000000.00000024,130322092.78600723,175000000.0,175000000.0,175000000.0,1.0,175000000.0,175000000.0,175000000.0,175000000.0,175000000.0,175000000.0,1.0,175000000.0,175000000.0,175000000.0,165000000.0,164696690.92000645,164696690.92000645,2.0,165000000.0,164696690.92000645,164696690.92000645,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,165000000.0,164696690.92000645
424,-4,2503,Toy Story 5,2026-06-19,2026-06-15,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-12,2026-06-05,2,2,165000000.0,165000000.0,155000000.0,175000000.0,14142135.62373095,164696690.92000645,164696690.92000645,151017767.95314935,151017767.95314935,6.5,3,10,0.5,1,1,0.12136085700426591,"boxofficepro, boxofficetheory",164696690.92000645,163712476.95361945,151017767.95314935,148807944.50911686,165396604.14170578,164406204.03798628,152581346.46718362,150343944.06888878,166437111.44483158,165455510.91638422,154923332.3062348,152685409.0282273,168092926.02592787,167171230.17327726,158693612.38820127,156561231.5896702,170848780.57075122,170158910.56912655,165087286.60427734,163451400.25828767,173320978.67904252,172989881.13080746,170949693.06350273,170146757.6691558,174378568.42963105,174247466.22135103,173494414.17598465,173173386.36121646,174889169.29800823,174865038.17034298,174730921.84945232,174671553.98944288,174980652.02773115,174976415.80900103,174953008.85386553,174942578.0321151,155000000.00000024,130322092.78600723,175000000.0,175000000.0,175000000.0,1.0,175000000.0,175000000.0,175000000.0,175000000.0,175000000.0,175000000.0,1.0,175000000.0,175000000.0,175000000.0,165000000.0,164696690.92000645,164696690.92000645,2.0,165000000.0,164696690.92000645,164696690.92000645,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,165000000.0,164696690.92000645
424,-3,2503,Toy Story 5,2026-06-19,2026-06-16,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-12,2026-06-05,2,2,165000000.0,165000000.0,155000000.0,175000000.0,14142135.62373095,164696690.92000645,164696690.92000645,151017767.95314935,151017767.95314935,7.5,4,11,0.5,1,1,0.12136085700426591,"boxofficepro, boxofficetheory",164696690.92000645,163712476.95361945,151017767.95314935,148807944.50911686,165396604.1417052,164406204.03798568,152581346.46718362,150343944.06888878,166437111.44483218,165455510.91638422,154923332.3062348,152685409.0282273,168092926.02592787,167171230.17327607,158693612.38820127,156561231.5896702,170848780.57075122,170158910.56912655,165087286.60427678,163451400.2582871,173320978.67904252,172989881.13080683,170949693.0635015,170146757.6691558,174378568.42963168,174247466.22135103,173494414.1759859,173173386.36121583,174889169.29800823,174865038.17034298,174730921.84945232,174671553.98944288,174980652.02773115,174976415.80900103,174953008.85386553,174942578.0321151,155000000.00000024,130322092.78600723,,,,,165000000.0,164696690.92000645,164696690.92000645,175000000.0,175000000.0,175000000.0,1.0,175000000.0,175000000.0,175000000.0,165000000.0,164696690.92000645,164696690.92000645,2.0,165000000.0,164696690.92000645,164696690.92000645,18.888668824594,test,dollar_median_consensus_usd,log_mean_consensus_usd,165000000.0,164696690.92000645
424,-2,2503,Toy Story 5,2026-06-19,2026-06-17,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-17,2026-06-17,2,2,168250000.0,168250000.0,167500000.0,169000000.0,1060660.1717798214,168248328.37208232,168248328.37208232,146662013.02377945,146662013.02377945,0.0,0,0,0.5,2,2,0.008915363657951758,"boxofficepro, boxofficetheory",168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,168248328.37208232,167710149.12283975,146662013.02377945,152213551.43739486,167710149.12283975,152213551.43739486,168250000.0,168248328.37208232,168248328.37208232,2.0,168250000.0,168248328.37208232,168248328.37208232,168250000.0,168248328.37208232,168248328.37208232,2.0,168250000.0,168248328.37208232,168248328.37208232,168250000.0,168248328.37208232,168248328.37208232,2.0,168250000.0,168248328.37208232,168248328.37208232,18.888668824594,test,dollar_median_consensus_usd,source_bias_adjusted_log_mean_consensus_usd,168250000.0,146662013.02377945
424,-1,2503,Toy Story 5,2026-06-19,2026-06-18,2026,6,summer,movie_page_full_run,large_wide,True,True,Adventure,,Toy Story,True,False,4425,159677837.0,2026-06-18,2026-06-17,3,3,169000000.0,169833333.33333334,167500000.0,173000000.0,2843120.3515386647,169817537.79610294,168999999.99999976,146641128.5206266,147702719.0537681,0.6666666666666666,0,1,0.3333333333333333,3,3,0.03230824323265935,"boxofficepro, boxofficereport, boxofficetheory",169817537.79610294,169949215.9471411,146641128.5206266,149561608.2939936,169838628.76276565,169974999.5413481,146648203.8148919,149544620.69735128,169870526.68249333,170013815.166636,146658903.44970772,149519091.26999876,169924362.5624648,170078841.0406335,146676959.02776033,149476442.1435516,170034378.2780231,170209859.95889887,146713845.4288998,149390959.53717193,170204435.22666436,170407596.4257864,146770833.93216145,149263074.35478064,170379050.65808228,170604813.93242946,146829313.82868522,149136856.30827278,170675151.83907935,170926466.1012113,146928396.42076042,148933800.07730225,170969676.73945326,171231427.76618314,147026847.32920933,148744416.75871187,169949215.9471411,149561608.2939936,169000000.0,169817537.79610294,168999999.99999976,3.0,169000000.0,169817537.79610294,168999999.99999976,169000000.0,169817537.79610294,168999999.99999976,3.0,169000000.0,169817537.79610294,168999999.99999976,169000000.0,169817537.79610294,168999999.99999976,3.0,169000000.0,169817537.79610294,168999999.99999976,18.888668824594,test,recency_weighted_log_consensus_lambda_1_usd,source_bias_adjusted_log_mean_consensus_usd,170969676.73945326,146641128.5206266
393,-14,2483,Jackass: Best and Last,2026-06-26,2026-06-12,2026,6,summer,movie_page_full_run,wide,True,False,Reality,,Jackass,True,False,2855,8464977.0,2026-06-12,2026-06-05,2,2,16750000.0,16750000.0,16000000.0,17500000.0,1060660.1717798214,16733200.53068153,16733200.53068153,15087752.381467171,15087752.381467171,3.5,0,7,0.0,1,1,0.08961215868968608,"boxofficepro, boxofficetheory",16733200.53068153,16665706.202051856,15087752.381467171,14865562.119343262,16785679.536003575,16717876.974108402,15244954.85810455,15019976.814577164,16863588.817739114,16796560.50474761,15480437.51846501,15255384.989727858,16987307.89686482,16924629.147928968,15859579.71864432,15645107.134069856,17192515.644283768,17145929.39684522,16502661.52240056,16338082.263610754,17375865.81092443,17353650.786574997,17092446.081357494,17011646.86150811,17454092.50495644,17445320.853067186,17348496.46300231,17316188.138477903,17491815.646604706,17490203.311250787,17472922.697698973,17466947.598755144,17498571.336196065,17498288.36030439,17495271.267625004,17494221.444420595,15999999.999999998,13008015.538541015,17500000.0,17499999.999999978,17499999.999999978,1.0,17500000.0,17499999.999999978,17499999.999999978,16750000.0,16733200.53068153,16733200.53068153,2.0,16750000.0,16733200.53068153,16733200.53068153,16750000.0,16733200.53068153,16733200.53068153,2.0,16750000.0,16733200.53068153,16733200.53068153,15.951447856475392,test,dollar_median_consensus_usd,log_mean_consensus_usd,16750000.0,16733200.53068153
393,-13,2483,Jackass: Best and Last,2026-06-26,2026-06-13,2026,6,summer,movie_page_full_run,wide,True,False,Reality,,Jackass,True,False,2855,8464977.0,2026-06-12,2026-06-05,2,2,16750000.0,16750000.0,16000000.0,17500000.0,1060660.1717798214,16733200.53068153,16733200.53068153,15087752.381467171,15087752.381467171,4.5,1,8,0.0,1,1,0.08961215868968608,"boxofficepro, boxofficetheory",16733200.53068153,16665706.202051856,15087752.381467171,14865562.119343262,16785679.536003575,16717876.974108342,15244954.85810455,15019976.81457727,16863588.817739055,16796560.50474761,15480437.51846501,15255384.989727858,16987307.896864757,16924629.147929028,15859579.71864432,15645107.134069856,17192515.64428383,17145929.39684522,16502661.52240056,16338082.263610812,17375865.81092443,17353650.786574997,17092446.081357494,17011646.86150811,17454092.50495644,17445320.853067245,17348496.46300231,17316188.138477962,17491815.646604646,17490203.311250787,17472922.697698973,17466947.598755144,17498571.33619613,17498288.360304452,17495271.267625004,17494221.444420595,15999999.999999998,13008015.538541015,17500000.0,17499999.999999978,17499999.999999978,1.0,17500000.0,17499999.999999978,17499999.999999978,17500000.0,17499999.999999978,17499999.999999978,1.0,17500000.0,17499999.999999978,17499999.999999978,16750000.0,16733200.53068153,16733200.53068153,2.0,16750000.0,16733200.53068153,16733200.53068153,15.951447856475392,test,dollar_median_consensus_usd,log_mean_consensus_usd,16750000.0,16733200.53068153
393,-12,2483,Jackass: Best and Last,2026-06-26,2026-06-14,2026,6,summer,movie_page_full_run,wide,True,False,Reality,,Jackass,True,False,2855,8464977.0,2026-06-12,2026-06-05,2,2,16750000.0,16750000.0,16000000.0,17500000.0,1060660.1717798214,16733200.53068153,16733200.53068153,15087752.381467171,15087752.381467171,5.5,2,9,0.0,1,1,0.08961215868968608,"boxofficepro, boxofficetheory",16733200.53068153,16665706.202051856,15087752.381467171,14865562.119343262,16785679.536003575,16717876.974108342,15244954.85810455,15019976.814577164,16863588.817739055,16796560.50474761,15480437.51846501,15255384.989727858,16987307.896864757,16924629.147929028,15859579.71864432,15645107.134069856,17192515.644283768,17145929.39684522,16502661.52240056,16338082.263610812,17375865.81092449,17353650.78657506,17092446.081357494,17011646.86150817,17454092.50495644,17445320.853067186,17348496.46300231,17316188.138477903,17491815.646604646,17490203.311250724,17472922.697698973,17466947.59875508,17498571.33619613,17498288.36030439,17495271.267625004,17494221.444420595,15999999.999999998,13008015.538541015,17500000.0,17499999.999999978,17499999.999999978,1.0,17500000.0,17499999.999999978,17499999.999999978,17500000.0,17499999.999999978,17499999.999999978,1.0,17500000.0,17499999.999999978,17499999.999999978,16750000.0,16733200.53068153,16733200.53068153,2.0,16750000.0,16733200.53068153,16733200.53068153,15.951447856475392,test,dollar_median_consensus_usd,log_mean_consensus_usd,16750000.0,16733200.53068153
393,-11,2483,Jackass: Best and Last,2026-06-26,2026-06-15,2026,6,summer,movie_page_full_run,wide,True,False,Reality,,Jackass,True,False,2855,8464977.0,2026-06-12,2026-06-05,2,2,16750000.0,16750000.0,16000000.0,17500000.0,1060660.1717798214,16733200.53068153,16733200.53068153,15087752.381467171,15087752.381467171,6.5,3,10,0.0,1,1,0.08961215868968608,"boxofficepro, boxofficetheory",16733200.53068153,16665706.202051856,15087752.381467171,14865562.119343262,16785679.536003575,16717876.974108342,15244954.85810455,15019976.814577218,16863588.817739055,16796560.50474761,15480437.51846501,15255384.989727858,16987307.89686482,16924629.147929028,15859579.718644375,15645107.134069856,17192515.644283768,17145929.39684528,16502661.52240056,16338082.263610812,17375865.81092443,17353650.786574997,17092446.081357494,17011646.86150805,17454092.50495644,17445320.853067245,17348496.46300231,17316188.138477962,17491815.646604646,17490203.311250787,17472922.697698973,17466947.59875508,17498571.33619613,17498288.360304452,17495271.267625004,17494221.444420595,15999999.999999998,13008015.538541015,17500000.0,17499999.999999978,17499999.999999978,1.0,17500000.0,17499999.999999978,17499999.999999978,17500000.0,17499999.999999978,17499999.999999978,1.0,17500000.0,17499999.999999978,17499999.999999978,16750000.0,16733200.53068153,16733200.53068153,2.0,16750000.0,16733200.53068153,16733200.53068153,15.951447856475392,test,dollar_median_consensus_usd,log_mean_consensus_usd,16750000.0,16733200.53068153
