source,movie_key,source_movie_id,source_title,movie_id,canonical_title,canonical_release_date,identity_status,raw_match_statuses,estimate_rows,min_target_start_date,max_target_start_date,min_target_end_date,max_target_end_date,min_estimate_usd,max_estimate_usd
toddmthatcher,toddmthatcher:US_CA:star-wars-the-force-awakens:2016-01-29,toddmthatcher:US_CA:star-wars-the-force-awakens:2016-01-29,Star Wars: The Force Awakens,6409,Star Wars: The Force Awakens,2015-12-18,matched,provisional,1,2016-01-29,2016-01-29,2016-01-31,2016-01-31,8600000,8600000
toddmthatcher,toddmthatcher:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-06-10,toddmthatcher:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:2016-06-10,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,2016-06-10,2016-06-10,2016-06-12,2016-06-12,14400000,14400000
toddmthatcher,toddmthatcher:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:unknown-date,toddmthatcher:US_CA:teenage-mutant-ninja-turtles-out-of-the-shadows:unknown-date,Teenage Mutant Ninja Turtles: Out of the Shadows,6463,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,matched,provisional,1,,,,,50300000,50300000
toddmthatcher,toddmthatcher:US_CA:the-angry-birds-movie:2016-05-20,toddmthatcher:US_CA:the-angry-birds-movie:2016-05-20,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-05-20,2016-05-20,2016-05-22,2016-05-22,34500000,34500000
toddmthatcher,toddmthatcher:US_CA:the-angry-birds-movie:2016-05-27,toddmthatcher:US_CA:the-angry-birds-movie:2016-05-27,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-05-27,2016-05-27,2016-05-30,2016-05-30,20400000,20400000
toddmthatcher,toddmthatcher:US_CA:the-angry-birds-movie:2016-06-03,toddmthatcher:US_CA:the-angry-birds-movie:2016-06-03,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,2016-06-03,2016-06-03,2016-06-05,2016-06-05,9800000,9800000
toddmthatcher,toddmthatcher:US_CA:the-angry-birds-movie:unknown-date,toddmthatcher:US_CA:the-angry-birds-movie:unknown-date,The Angry Birds Movie,6458,The Angry Birds Movie,2016-05-20,matched,provisional,1,,,,,34500000,34500000
toddmthatcher,toddmthatcher:US_CA:the-bfg:2016-07-01,toddmthatcher:US_CA:the-bfg:2016-07-01,The BFG,6474,The BFG,2016-07-01,matched,provisional,1,2016-07-01,2016-07-01,2016-07-04,2016-07-04,26600000,26600000
toddmthatcher,toddmthatcher:US_CA:the-bfg:2016-07-08,toddmthatcher:US_CA:the-bfg:2016-07-08,The BFG,6474,The BFG,2016-07-01,matched,provisional,1,2016-07-08,2016-07-08,2016-07-10,2016-07-10,10600000,10600000
toddmthatcher,toddmthatcher:US_CA:the-bfg:unknown-date,toddmthatcher:US_CA:the-bfg:unknown-date,The BFG,6474,The BFG,2016-07-01,matched,provisional,1,,,,,26600000,26600000
toddmthatcher,toddmthatcher:US_CA:the-boss:2016-04-08,toddmthatcher:US_CA:the-boss:2016-04-08,The Boss,6445,The Boss,2016-04-08,matched,provisional,1,2016-04-08,2016-04-08,2016-04-10,2016-04-10,23400000,23400000
toddmthatcher,toddmthatcher:US_CA:the-boss:2016-04-15,toddmthatcher:US_CA:the-boss:2016-04-15,The Boss,6445,The Boss,2016-04-08,matched,provisional,1,2016-04-15,2016-04-15,2016-04-17,2016-04-17,13500000,13500000
toddmthatcher,toddmthatcher:US_CA:the-boss:2016-04-22,toddmthatcher:US_CA:the-boss:2016-04-22,The Boss,6445,The Boss,2016-04-08,matched,provisional,1,2016-04-22,2016-04-22,2016-04-24,2016-04-24,4900000,4900000
toddmthatcher,toddmthatcher:US_CA:the-boss:unknown-date,toddmthatcher:US_CA:the-boss:unknown-date,The Boss,6445,The Boss,2016-04-08,matched,provisional,1,,,,,23400000,23400000
toddmthatcher,toddmthatcher:US_CA:the-brothers-grimsby:2016-03-11,toddmthatcher:US_CA:the-brothers-grimsby:2016-03-11,The Brothers Grimsby,6436,The Brothers Grimsby,2016-03-11,matched,provisional,1,2016-03-11,2016-03-11,2016-03-13,2016-03-13,11400000,11400000
toddmthatcher,toddmthatcher:US_CA:the-brothers-grimsby:unknown-date,toddmthatcher:US_CA:the-brothers-grimsby:unknown-date,The Brothers Grimsby,6436,The Brothers Grimsby,2016-03-11,matched,provisional,1,,,,,11400000,11400000
toddmthatcher,toddmthatcher:US_CA:the-choice:2016-02-05,toddmthatcher:US_CA:the-choice:2016-02-05,The Choice,6422,The Choice,2016-02-05,matched,provisional,1,2016-02-05,2016-02-05,2016-02-07,2016-02-07,9600000,9600000
toddmthatcher,toddmthatcher:US_CA:the-choice:unknown-date,toddmthatcher:US_CA:the-choice:unknown-date,The Choice,6422,The Choice,2016-02-05,matched,provisional,1,,,,,9600000,9600000
toddmthatcher,toddmthatcher:US_CA:the-conjuring-2:2016-06-17,toddmthatcher:US_CA:the-conjuring-2:2016-06-17,The Conjuring 2,6466,The Conjuring 2,2016-06-10,matched,provisional,1,2016-06-17,2016-06-17,2016-06-19,2016-06-19,20300000,20300000
toddmthatcher,toddmthatcher:US_CA:the-conjuring-2:unknown-date,toddmthatcher:US_CA:the-conjuring-2:unknown-date,The Conjuring 2,6466,The Conjuring 2,2016-06-10,matched,provisional,1,,,,,42600000,42600000
toddmthatcher,toddmthatcher:US_CA:the-darkness:2016-05-13,toddmthatcher:US_CA:the-darkness:2016-05-13,The Darkness,6457,The Darkness,2016-05-13,matched,provisional,1,2016-05-13,2016-05-13,2016-05-15,2016-05-15,5600000,5600000
toddmthatcher,toddmthatcher:US_CA:the-darkness:unknown-date,toddmthatcher:US_CA:the-darkness:unknown-date,The Darkness,6457,The Darkness,2016-05-13,matched,provisional,1,,,,,5600000,5600000
toddmthatcher,toddmthatcher:US_CA:the-divergent-series-allegiant:2016-03-20,toddmthatcher:US_CA:the-divergent-series-allegiant:2016-03-20,The Divergent Series: Allegiant,6439,The Divergent Series: Allegiant,2016-03-18,matched,provisional,1,2016-03-20,2016-03-20,2016-03-22,2016-03-22,43700000,43700000
toddmthatcher,toddmthatcher:US_CA:the-divergent-series-allegiant:2016-03-25,toddmthatcher:US_CA:the-divergent-series-allegiant:2016-03-25,The Divergent Series: Allegiant,6439,The Divergent Series: Allegiant,2016-03-18,matched,provisional,1,2016-03-25,2016-03-25,2016-03-27,2016-03-27,12700000,12700000
toddmthatcher,toddmthatcher:US_CA:the-finest-hours:2016-01-29,toddmthatcher:US_CA:the-finest-hours:2016-01-29,The Finest Hours,6418,The Finest Hours,2016-01-29,matched,provisional,1,2016-01-29,2016-01-29,2016-01-31,2016-01-31,10200000,10200000
toddmthatcher,toddmthatcher:US_CA:the-finest-hours:unknown-date,toddmthatcher:US_CA:the-finest-hours:unknown-date,The Finest Hours,6418,The Finest Hours,2016-01-29,matched,provisional,1,,,,,10200000,10200000
toddmthatcher,toddmthatcher:US_CA:the-forest:2015-01-08,toddmthatcher:US_CA:the-forest:2015-01-08,The Forest,35021,The Forest,2015-01-08,matched,provisional,1,2015-01-08,2015-01-08,2015-01-10,2015-01-10,8700000,8700000
toddmthatcher,toddmthatcher:US_CA:the-forest:2016-01-08,toddmthatcher:US_CA:the-forest:2016-01-08,The Forest,35021,The Forest,2015-01-08,matched,provisional,1,2016-01-08,2016-01-08,2016-01-10,2016-01-10,8700000,8700000
toddmthatcher,toddmthatcher:US_CA:the-hateful-eight:2015-01-01,toddmthatcher:US_CA:the-hateful-eight:2015-01-01,The Hateful Eight,6416,The Hateful Eight,2015-12-25,matched,provisional,1,2015-01-01,2015-01-01,2015-01-03,2015-01-03,29200000,29200000
toddmthatcher,toddmthatcher:US_CA:the-hateful-eight:2016-01-08,toddmthatcher:US_CA:the-hateful-eight:2016-01-08,The Hateful Eight,6416,The Hateful Eight,2015-12-25,matched,provisional,1,2016-01-08,2016-01-08,2016-01-10,2016-01-10,10500000,10500000
toddmthatcher,toddmthatcher:US_CA:the-hateful-eight:unknown-date,toddmthatcher:US_CA:the-hateful-eight:unknown-date,The Hateful Eight,6416,The Hateful Eight,2015-12-25,matched,provisional,1,,,,,27200000,27200000
toddmthatcher,toddmthatcher:US_CA:the-huntsman-winters-war:2016-04-22,toddmthatcher:US_CA:the-huntsman-winters-war:2016-04-22,The Huntsman Winter’s War,6451,The Huntsman: Winter’s War,2016-04-22,matched,provisional,1,2016-04-22,2016-04-22,2016-04-24,2016-04-24,26300000,26300000
toddmthatcher,toddmthatcher:US_CA:the-huntsman-winters-war:2016-04-29,toddmthatcher:US_CA:the-huntsman-winters-war:2016-04-29,The Huntsman Winter’s War,6451,The Huntsman: Winter’s War,2016-04-22,matched,provisional,1,2016-04-29,2016-04-29,2016-05-01,2016-05-01,8100000,8100000
toddmthatcher,toddmthatcher:US_CA:the-huntsman-winters-war:2016-05-06,toddmthatcher:US_CA:the-huntsman-winters-war:2016-05-06,The Huntsman Winter’s War,6451,The Huntsman: Winter’s War,2016-04-22,matched,provisional,1,2016-05-06,2016-05-06,2016-05-08,2016-05-08,4500000,4500000
toddmthatcher,toddmthatcher:US_CA:the-huntsman-winters-war:unknown-date,toddmthatcher:US_CA:the-huntsman-winters-war:unknown-date,The Huntsman Winter’s War,6451,The Huntsman: Winter’s War,2016-04-22,matched,provisional,1,,,,,26300000,26300000
toddmthatcher,toddmthatcher:US_CA:the-infiltrator:unknown-date,toddmthatcher:US_CA:the-infiltrator:unknown-date,The Infiltrator,6480,The Infiltrator,2016-07-15,matched,provisional,1,,,,,4600000,4600000
toddmthatcher,toddmthatcher:US_CA:the-legend-of-tarzan:2016-07-01,toddmthatcher:US_CA:the-legend-of-tarzan:2016-07-01,The Legend of Tarzan,6475,The Legend of Tarzan,2016-07-01,matched,provisional,1,2016-07-01,2016-07-01,2016-07-04,2016-07-04,17500000,17500000
toddmthatcher,toddmthatcher:US_CA:the-legend-of-tarzan:2016-07-08,toddmthatcher:US_CA:the-legend-of-tarzan:2016-07-08,The Legend of Tarzan,6475,The Legend of Tarzan,2016-07-01,matched,provisional,1,2016-07-08,2016-07-08,2016-07-10,2016-07-10,19800000,19800000
toddmthatcher,toddmthatcher:US_CA:the-legend-of-tarzan:2016-07-15,toddmthatcher:US_CA:the-legend-of-tarzan:2016-07-15,The Legend of Tarzan,6475,The Legend of Tarzan,2016-07-01,matched,provisional,1,2016-07-15,2016-07-15,2016-07-17,2016-07-17,11100000,11100000
toddmthatcher,toddmthatcher:US_CA:the-legend-of-tarzan:2016-07-29,toddmthatcher:US_CA:the-legend-of-tarzan:2016-07-29,The Legend of Tarzan,6475,The Legend of Tarzan,2016-07-01,matched,provisional,1,2016-07-29,2016-07-29,2016-07-31,2016-07-31,3600000,3600000
toddmthatcher,toddmthatcher:US_CA:the-legend-of-tarzan:unknown-date,toddmthatcher:US_CA:the-legend-of-tarzan:unknown-date,The Legend of Tarzan,6475,The Legend of Tarzan,2016-07-01,matched,provisional,1,,,,,17500000,17500000
toddmthatcher,toddmthatcher:US_CA:the-magnificent-seven:2016-09-23,toddmthatcher:US_CA:the-magnificent-seven:2016-09-23,The Magnificent Seven,26814,The Magnificent Seven,,matched,provisional,1,2016-09-23,2016-09-23,2016-09-25,2016-09-25,47100000,47100000
toddmthatcher,toddmthatcher:US_CA:the-magnificent-seven:unknown-date,toddmthatcher:US_CA:the-magnificent-seven:unknown-date,The Magnificent Seven,26814,The Magnificent Seven,,matched,provisional,1,,,,,47100000,47100000
toddmthatcher,toddmthatcher:US_CA:the-nice-guys:2016-05-20,toddmthatcher:US_CA:the-nice-guys:2016-05-20,The Nice Guys,6460,The Nice Guys,2016-05-20,matched,provisional,1,2016-05-20,2016-05-20,2016-05-22,2016-05-22,14400000,14400000
toddmthatcher,toddmthatcher:US_CA:the-nice-guys:unknown-date,toddmthatcher:US_CA:the-nice-guys:unknown-date,The Nice Guys,6460,The Nice Guys,2016-05-20,matched,provisional,1,,,,,14400000,14400000
toddmthatcher,toddmthatcher:US_CA:the-night-before:2015-11-20,toddmthatcher:US_CA:the-night-before:2015-11-20,The Night Before,26841,The Night Before,,matched,provisional,1,2015-11-20,2015-11-20,2015-11-22,2015-11-22,16600000,16600000
toddmthatcher,toddmthatcher:US_CA:the-night-before:unknown-date,toddmthatcher:US_CA:the-night-before:unknown-date,The Night Before,26841,The Night Before,,matched,provisional,2,,,,,8000000,16600000
toddmthatcher,toddmthatcher:US_CA:the-perfect-match:unknown-date,toddmthatcher:US_CA:the-perfect-match:unknown-date,The Perfect Match,6438,The Perfect Match,2016-03-11,matched,provisional,1,,,,,4100000,4100000
toddmthatcher,toddmthatcher:US_CA:the-purge-election-year:2016-07-01,toddmthatcher:US_CA:the-purge-election-year:2016-07-01,The Purge: Election Year,6476,The Purge: Election Year,2016-07-01,matched,provisional,1,2016-07-01,2016-07-01,2016-07-04,2016-07-04,21700000,21700000
toddmthatcher,toddmthatcher:US_CA:the-purge-election-year:2016-07-08,toddmthatcher:US_CA:the-purge-election-year:2016-07-08,The Purge: Election Year,6476,The Purge: Election Year,2016-07-01,matched,provisional,1,2016-07-08,2016-07-08,2016-07-10,2016-07-10,10900000,10900000
toddmthatcher,toddmthatcher:US_CA:the-purge-election-year:unknown-date,toddmthatcher:US_CA:the-purge-election-year:unknown-date,The Purge: Election Year,6476,The Purge: Election Year,2016-07-01,matched,provisional,1,,,,,21700000,21700000
toddmthatcher,toddmthatcher:US_CA:the-secret-life-of-pets:2016-07-22,toddmthatcher:US_CA:the-secret-life-of-pets:2016-07-22,The Secret Life of Pets,6477,The Secret Life of Pets,2016-07-08,matched,provisional,1,2016-07-22,2016-07-22,2016-07-24,2016-07-24,24900000,24900000
toddmthatcher,toddmthatcher:US_CA:the-secret-life-of-pets:2016-07-29,toddmthatcher:US_CA:the-secret-life-of-pets:2016-07-29,The Secret Life of Pets,6477,The Secret Life of Pets,2016-07-08,matched,provisional,1,2016-07-29,2016-07-29,2016-07-31,2016-07-31,16400000,16400000
toddmthatcher,toddmthatcher:US_CA:the-secret-life-of-pets:2016-08-05,toddmthatcher:US_CA:the-secret-life-of-pets:2016-08-05,The Secret Life of Pets,6477,The Secret Life of Pets,2016-07-08,matched,provisional,1,2016-08-05,2016-08-05,2016-08-07,2016-08-07,10600000,10600000
toddmthatcher,toddmthatcher:US_CA:the-secret-life-of-pets:unknown-date,toddmthatcher:US_CA:the-secret-life-of-pets:unknown-date,The Secret Life of Pets,6477,The Secret Life of Pets,2016-07-08,matched,provisional,1,,,,,73700000,73700000
toddmthatcher,toddmthatcher:US_CA:the-shallows:2016-06-24,toddmthatcher:US_CA:the-shallows:2016-06-24,The Shallows,6473,The Shallows,2016-06-24,matched,provisional,1,2016-06-24,2016-06-24,2016-06-26,2016-06-26,10400000,10400000
toddmthatcher,toddmthatcher:US_CA:the-shallows:unknown-date,toddmthatcher:US_CA:the-shallows:unknown-date,The Shallows,6473,The Shallows,2016-06-24,matched,provisional,1,,,,,10400000,10400000
toddmthatcher,toddmthatcher:US_CA:the-witch:2016-02-19,toddmthatcher:US_CA:the-witch:2016-02-19,The Witch,6428,The Witch,2016-02-19,matched,provisional,1,2016-02-19,2016-02-19,2016-02-21,2016-02-21,6700000,6700000
toddmthatcher,toddmthatcher:US_CA:the-witch:unknown-date,toddmthatcher:US_CA:the-witch:unknown-date,The Witch,6428,The Witch,2016-02-19,matched,provisional,1,,,,,6700000,6700000
toddmthatcher,toddmthatcher:US_CA:the-young-messiah:2016-03-11,toddmthatcher:US_CA:the-young-messiah:2016-03-11,The Young Messiah,6437,The Young Messiah,2016-03-11,matched,provisional,1,2016-03-11,2016-03-11,2016-03-13,2016-03-13,12700000,12700000
toddmthatcher,toddmthatcher:US_CA:the-young-messiah:unknown-date,toddmthatcher:US_CA:the-young-messiah:unknown-date,The Young Messiah,6437,The Young Messiah,2016-03-11,matched,provisional,1,,,,,12700000,12700000
toddmthatcher,toddmthatcher:US_CA:triple-9:2016-02-26,toddmthatcher:US_CA:triple-9:2016-02-26,Triple 9,6429,Triple 9,2016-02-26,matched,provisional,1,2016-02-26,2016-02-26,2016-02-28,2016-02-28,6900000,6900000
toddmthatcher,toddmthatcher:US_CA:triple-9:unknown-date,toddmthatcher:US_CA:triple-9:unknown-date,Triple 9,6429,Triple 9,2016-02-26,matched,provisional,1,,,,,6900000,6900000
toddmthatcher,toddmthatcher:US_CA:warcraft:2016-06-10,toddmthatcher:US_CA:warcraft:2016-06-10,Warcraft,6467,Warcraft,2016-06-10,matched,provisional,1,2016-06-10,2016-06-10,2016-06-12,2016-06-12,23300000,23300000
toddmthatcher,toddmthatcher:US_CA:warcraft:2016-06-17,toddmthatcher:US_CA:warcraft:2016-06-17,Warcraft,6467,Warcraft,2016-06-10,matched,provisional,1,2016-06-17,2016-06-17,2016-06-19,2016-06-19,8900000,8900000
toddmthatcher,toddmthatcher:US_CA:warcraft:unknown-date,toddmthatcher:US_CA:warcraft:unknown-date,Warcraft,6467,Warcraft,2016-06-10,matched,provisional,1,,,,,23300000,23300000
toddmthatcher,toddmthatcher:US_CA:whiskey-tango-foxtrot:2016-03-04,toddmthatcher:US_CA:whiskey-tango-foxtrot:2016-03-04,Whiskey Tango Foxtrot,6434,Whiskey Tango Foxtrot,2016-03-04,matched,provisional,1,2016-03-04,2016-03-04,2016-03-06,2016-03-06,8400000,8400000
toddmthatcher,toddmthatcher:US_CA:whiskey-tango-foxtrot:unknown-date,toddmthatcher:US_CA:whiskey-tango-foxtrot:unknown-date,Whiskey Tango Foxtrot,6434,Whiskey Tango Foxtrot,2016-03-04,matched,provisional,1,,,,,8400000,8400000
toddmthatcher,toddmthatcher:US_CA:x-men-apocalypse:2016-06-03,toddmthatcher:US_CA:x-men-apocalypse:2016-06-03,X-Men: Apocalypse,6461,X-Men: Apocalypse,2016-05-27,matched,provisional,1,2016-06-03,2016-06-03,2016-06-05,2016-06-05,25300000,25300000
toddmthatcher,toddmthatcher:US_CA:x-men-apocalypse:2016-06-10,toddmthatcher:US_CA:x-men-apocalypse:2016-06-10,X-Men: Apocalypse,6461,X-Men: Apocalypse,2016-05-27,matched,provisional,1,2016-06-10,2016-06-10,2016-06-12,2016-06-12,10400000,10400000
toddmthatcher,toddmthatcher:US_CA:x-men-apocalypse:unknown-date,toddmthatcher:US_CA:x-men-apocalypse:unknown-date,X-Men: Apocalypse,6461,X-Men: Apocalypse,2016-05-27,matched,provisional,1,,,,,82800000,82800000
toddmthatcher,toddmthatcher:US_CA:zootopia:2016-03-18,toddmthatcher:US_CA:zootopia:2016-03-18,Zootopia,6432,Zootopia,2016-03-04,matched,provisional,1,2016-03-18,2016-03-18,2016-03-20,2016-03-20,32000000,32000000
toddmthatcher,toddmthatcher:US_CA:zootopia:2016-03-25,toddmthatcher:US_CA:zootopia:2016-03-25,Zootopia,6432,Zootopia,2016-03-04,matched,provisional,1,2016-03-25,2016-03-25,2016-03-27,2016-03-27,23400000,23400000
toddmthatcher,toddmthatcher:US_CA:zootopia:2016-04-01,toddmthatcher:US_CA:zootopia:2016-04-01,Zootopia,6432,Zootopia,2016-03-04,matched,provisional,1,2016-04-01,2016-04-01,2016-04-03,2016-04-03,14900000,14900000
toddmthatcher,toddmthatcher:US_CA:zootopia:2016-04-08,toddmthatcher:US_CA:zootopia:2016-04-08,Zootopia,6432,Zootopia,2016-03-04,matched,provisional,1,2016-04-08,2016-04-08,2016-04-10,2016-04-10,14900000,14900000
toddmthatcher,toddmthatcher:US_CA:zootopia:2016-04-22,toddmthatcher:US_CA:zootopia:2016-04-22,Zootopia,6432,Zootopia,2016-03-04,matched,provisional,1,2016-04-22,2016-04-22,2016-04-24,2016-04-24,5000000,5000000
toddmthatcher,toddmthatcher:US_CA:zootopia:2016-05-06,toddmthatcher:US_CA:zootopia:2016-05-06,Zootopia,6432,Zootopia,2016-03-04,matched,provisional,1,2016-05-06,2016-05-06,2016-05-08,2016-05-08,4800000,4800000
toddmthatcher,toddmthatcher:US_CA:zootopia:unknown-date,toddmthatcher:US_CA:zootopia:unknown-date,Zootopia,6432,Zootopia,2016-03-04,matched,provisional,1,,,,,54400000,54400000
the_numbers,the_numbers_predictions:fl-95-1-1-1-8-4-290-545-49-24-42-854439-sez5-1-1-1-8-5-532-545-164-25-88-553535:2026:2026-07-10,the_numbers_predictions:fl-95-1-1-1-8-4-290-545-49-24-42-854439-sez5-1-1-1-8-5-532-545-164-25-88-553535:2026:2026-07-10,“ fl 95 1 1 1 8 4 290 545 49 24 42.854439 Sez5 1 1 1 8 5 532 545 164 25 88.553535,,,,unmatched,unmatched,1,,,,,800000004,800000004
the_numbers,the_numbers_predictions:backrooms-ada:2026:2026-06-14,the_numbers_predictions:backrooms-ada:2026:2026-06-14,Backrooms: Ada,,,,unmatched,unmatched,1,,,,,16000000,16000000
the_numbers,the_numbers_predictions:masters-of-the-universe-amazon-mgm-studios:2026:2026-06-07,the_numbers_predictions:masters-of-the-universe-amazon-mgm-studios:2026:2026-06-07,Masters of the Universe ‘Amazon MGM Studios.,,,,unmatched,unmatched,1,,,,,36500000,36500000
the_numbers,the_numbers_predictions:masters-of-the-universe-amazon-mgm-studios:2026:2026-06-22,the_numbers_predictions:masters-of-the-universe-amazon-mgm-studios:2026:2026-06-22,Masters of the Universe ‘Amazon MGM Studios.,,,,unmatched,unmatched,1,,,,,4210000,4210000
the_numbers,the_numbers_predictions:minions-and-monsters:2026:2026-07-05,the_numbers_predictions:minions-and-monsters:2026:2026-07-05,Minions & Monsters,,,,unmatched,ambiguous,1,,,,,52100000,52100000
the_numbers,the_numbers_predictions:minions-and-monsters:2026:2026-07-10,the_numbers_predictions:minions-and-monsters:2026:2026-07-10,Minions & Monsters,,,,unmatched,ambiguous,1,,,,,37003505,37003505
the_numbers,the_numbers_predictions:mortal-kombat-il:2026:2026-05-31,the_numbers_predictions:mortal-kombat-il:2026:2026-05-31,Mortal Kombat Il,,,,unmatched,unmatched,1,,,,,3610000,3610000
the_numbers,the_numbers_predictions:predicted-weekend:2026:2026-07-10,the_numbers_predictions:predicted-weekend:2026:2026-07-10,Predicted weekend,,,,unmatched,unmatched,1,,,,,37652,37652
